team,,date,time,round,day,venue,result,gf,ga,opponent,xg,xga,attendance,captain,formation,referee,match report,crdy,crdr,season,team,nDef,nCen,nAtt,rate,new_1,new_2,new_3,new_4,new_5,new_6
Lazio,45,2022-10-02,12:30,8.0,Sun,Home,W,4.0,0.0,Spezia,2.3,1.1,41000.0,Ciro Immobile,4-3-3,Juan Sacchi,Match Report,0,0,2,Lazio,4,3,3,79,0.3655107457158916,-1.46020906448469,0.2978196976525719,-1.1662029976291715,0.7541228600132442,-0.058691662633396514
Lazio,46,2022-10-10,20:45,9.0,Mon,Away,W,4.0,0.0,Fiorentina,1.6,2.2,30574.0,Ciro Immobile,4-3-3,Fabio Maresca,Match Report,1,0,2,Lazio,4,3,3,79,2.21007566774866,-1.1697768342969657,1.154979273260091,-0.5942839906258068,1.8781558624461028,1.5419496174217344
Lazio,47,2022-10-16,15:00,10.0,Sun,Home,D,0.0,0.0,Udinese,0.8,0.9,45000.0,Ciro Immobile,4-3-3,Andrea Colombo,Match Report,1,0,2,Lazio,4,3,3,79,3.290255212916708,-2.2666057163600883,1.212453319094713,-0.35984325850033944,1.3525890947178834,0.9244592586133954
Lazio,48,2022-10-23,18:00,11.0,Sun,Away,W,2.0,0.0,Atalanta,0.9,0.8,18988.0,Sergej Milinković-Savić,4-3-3,Rosario Abisso,Match Report,2,0,2,Lazio,4,3,3,79,1.987126203532071,-1.899041176857748,1.838606327881027,-0.5952541831173347,0.855794960034962,0.4633216493282717
Lazio,49,2022-10-30,18:00,12.0,Sun,Home,L,1.0,3.0,Salernitana,1.9,1.5,40000.0,Danilo Cataldi,4-4-2,Gianluca Manganiello,Match Report,3,0,2,Lazio,4,4,2,79,0.8936940264641025,-1.6117791090829496,1.5665716200242374,-1.1833992243094218,0.34829263351795436,-0.2226115022244301
Lazio,50,2022-11-06,18:00,13.0,Sun,Away,W,1.0,0.0,Roma,0.6,0.5,62847.0,Danilo Cataldi,4-3-3,Daniele Orsato,Match Report,3,0,2,Lazio,4,3,3,79,-1.0041715693505975,0.32839477287760244,0.6345145974527738,-0.6005570687682247,-0.2897703697053253,0.4493651383021102
Lazio,51,2022-11-10,20:45,14.0,Thu,Home,W,1.0,0.0,Monza,1.5,0.5,36000.0,Sergej Milinković-Savić,4-3-3,Alberto Santoro,Match Report,2,0,2,Lazio,4,3,3,79,-0.3737034323801084,-0.27124203068977076,0.1586844296793861,-0.9729392421720674,-0.49085866212551604,-0.716690572795761
Lazio,52,2022-11-13,20:45,15.0,Sun,Away,L,0.0,3.0,Juventus,0.4,1.6,38729.0,Sergej Milinković-Savić,4-3-3,Davide Massa,Match Report,1,0,2,Lazio,4,3,3,79,-0.8609945721351066,-0.1618207882435106,0.6903550304899808,0.49204465193894487,-0.9361265758161638,-0.3280325078671879
Lazio,53,2023-01-04,16:30,16.0,Wed,Away,L,1.0,2.0,Lecce,0.7,1.3,26084.0,Ciro Immobile,4-3-3,Livio Marinelli,Match Report,2,0,2,Lazio,4,3,3,79,-1.305759755468104,-0.3891917779226571,0.8882747865650543,-0.6898193174049718,-1.1168194157407307,-0.4912741009422886
Lazio,54,2023-01-08,15:00,17.0,Sun,Home,D,2.0,2.0,Empoli,0.9,0.6,31000.0,Ciro Immobile,4-3-3,Ivan Pezzuto,Match Report,4,0,2,Lazio,4,3,3,79,-1.5680751184402157,0.20922733077987643,-0.6775370570708982,0.42337206256066173,-1.0490835915170205,0.2509549942577319
Lazio,55,2023-01-15,12:30,18.0,Sun,Away,W,2.0,0.0,Sassuolo,2.7,0.7,10000.0,Ciro Immobile,4-1-4-1,Luca Pairetto,Match Report,3,0,2,Lazio,4,5,1,79,-1.1153851250749574,0.6921756997508333,-2.4035071371742642,0.17227320758203177,-0.8475823703867378,-0.2818088286109149
Lazio,56,2023-01-24,20:45,19.0,Tue,Home,W,4.0,0.0,Milan,3.1,0.7,47000.0,Sergej Milinković-Savić,4-3-3,Marco Di Bello,Match Report,1,0,2,Lazio,4,3,3,79,-1.1550558974752787,-0.3208368375302437,-2.4017807166287377,1.1355206661113886,-0.18270953832049955,0.007823055184675274
Lazio,57,2023-01-29,18:00,20.0,Sun,Home,D,1.0,1.0,Fiorentina,0.9,1.3,43000.0,Sergej Milinković-Savić,4-3-3,Andrea Colombo,Match Report,2,0,2,Lazio,4,3,3,79,-0.32977835905894903,-0.7641005482384723,-1.79072688328988,0.8465566275390162,0.4057377293823413,-0.1904394808689817
Lazio,58,2023-02-06,18:30,21.0,Mon,Away,D,1.0,1.0,Hellas Verona,0.9,1.2,20329.0,Ciro Immobile,4-3-3,Giovanni Ayroldi,Match Report,1,0,2,Lazio,4,3,3,79,-1.249148269110802,-2.6273403688238877,-1.2407723441376401,1.1126922007654194,1.5363197265499324,0.2844020603946379
Lazio,59,2023-02-11,20:45,22.0,Sat,Home,L,0.0,2.0,Atalanta,0.9,2.8,41000.0,Ciro Immobile,4-3-3,Daniele Orsato,Match Report,1,0,2,Lazio,4,3,3,79,-1.1019212511400356,-2.432918106966927,-1.9570442989705357,1.0748440432225972,1.5036511550659746,-0.126896301879911
Lazio,60,2023-02-19,15:00,23.0,Sun,Away,W,2.0,0.0,Salernitana,3.0,0.4,14860.0,Ciro Immobile,4-3-3,Rosario Abisso,Match Report,1,0,2,Lazio,4,3,3,79,-2.4392344645841275,-0.6936399208598536,-1.776798269261499,0.21640305551437944,1.3070460106743076,-0.27705763088570273
Lazio,61,2023-02-27,20:45,24.0,Mon,Home,W,1.0,0.0,Sampdoria,1.6,0.5,35000.0,Ciro Immobile,4-3-3,Andrea Colombo,Match Report,2,0,2,Lazio,4,3,3,79,-2.5979115321336623,1.4534022807033093,-0.9198196943240077,-0.6755747902324409,2.2651502018554557,-0.418998818904598
Lazio,62,2023-03-03,20:45,25.0,Fri,Away,W,1.0,0.0,Napoli,0.2,0.9,45786.0,Ciro Immobile,4-3-3,Luca Pairetto,Match Report,2,0,2,Lazio,4,3,3,79,-2.422699738275984,2.065211541140614,-0.11505438089740601,-0.3145560340938812,3.3445018438322522,-0.7742349498071639
Lazio,63,2023-03-11,20:45,26.0,Sat,Away,D,0.0,0.0,Bologna,0.8,0.9,27369.0,Sergej Milinković-Savić,4-3-3,Fabio Maresca,Match Report,3,0,2,Lazio,4,3,3,79,-1.750624643684946,-0.8605942406672603,-0.30965001617078786,-0.4801319569326166,2.7950610318184324,-0.4387639718936994
Lazio,64,2023-03-19,18:00,27.0,Sun,Home,W,1.0,0.0,Roma,0.6,0.6,62000.0,Sergej Milinković-Savić,4-3-3,Davide Massa,Match Report,4,1,2,Lazio,4,3,3,79,-1.7228722110391967,-2.2459480217353547,0.7189752413075639,-0.15841181712070834,0.9799172792007628,-0.4271226094454353
Lazio,65,2023-04-02,15:00,28.0,Sun,Away,W,2.0,0.0,Monza,0.5,1.3,14539.0,Sergej Milinković-Savić,4-3-3,Matteo Marcenaro,Match Report,2,0,2,Lazio,4,3,3,79,-1.313514536469947,-1.881653901401016,0.5171055551609534,-1.0476706307621166,-0.7206898089770789,0.7393984777795775
Lazio,66,2023-04-08,20:45,29.0,Sat,Home,W,2.0,1.0,Juventus,1.2,1.9,54000.0,Ciro Immobile,4-3-3,Marco Di Bello,Match Report,2,0,2,Lazio,4,3,3,79,-0.48481414142027335,-0.7856089087023366,1.119651890976245,-1.2026912263378606,-0.7367234714159984,0.8437294964254985
Lazio,67,2023-04-14,20:45,30.0,Fri,Away,W,3.0,0.0,Spezia,2.8,0.7,9500.0,Ciro Immobile,4-3-3,Massimiliano Irrati,Match Report,4,0,2,Lazio,4,3,3,79,0.7113904127149852,-0.8507757910467334,0.25183171500910695,-1.1279995433787593,-0.543071979895892,0.5751793611630741
Lazio,68,2023-04-22,18:00,31.0,Sat,Home,L,0.0,1.0,Torino,0.6,0.6,50000.0,Sergej Milinković-Savić,4-3-3,Davide Ghersini,Match Report,2,0,2,Lazio,4,3,3,79,1.3968945524174083,-1.5494796662000776,1.2221350779998048,-0.8906092982010099,0.3270372951699458,-0.44081628109200904
Lazio,69,2023-04-30,12:30,32.0,Sun,Away,L,1.0,3.0,Internazionale,0.8,3.1,75500.0,Ciro Immobile,4-3-3,Marco Guida,Match Report,4,0,2,Lazio,4,3,3,79,0.6393562339740024,-0.06430205077155605,1.3651869002501045,0.015492046390206236,0.15348342303281498,-0.8144523230408659
Lazio,70,2023-05-03,21:00,33.0,Wed,Home,W,2.0,0.0,Sassuolo,1.9,0.9,35000.0,Ciro Immobile,4-3-3,Massimiliano Irrati,Match Report,3,0,2,Lazio,4,3,3,79,0.578805166238547,0.29454037376216835,1.9100887396175767,0.4058773142497409,-0.22402893424860865,-1.3225574094195547
Lazio,71,2023-05-06,15:00,34.0,Sat,Away,L,0.0,2.0,Milan,1.2,0.8,72365.0,Ciro Immobile,4-3-3,Antonio Rapuano,Match Report,4,0,2,Lazio,4,3,3,79,0.04649706234354416,0.23783822555669953,1.4162751221313665,0.5992269113135187,-0.7039997135722812,-0.8536217991915517
Lazio,72,2023-05-12,20:45,35.0,Fri,Home,D,2.0,2.0,Lecce,1.7,1.4,40000.0,Ciro Immobile,4-3-3,Fabio Maresca,Match Report,4,0,2,Lazio,4,3,3,79,-1.1072509956848526,-0.6900648686322434,0.39240082012261934,1.0152911699982232,-0.6390838341322521,-0.7166065208000193
Lazio,73,2023-05-21,20:45,36.0,Sun,Away,W,1.0,0.0,Udinese,2.0,0.5,21834.0,Ciro Immobile,4-3-3,Luca Pairetto,Match Report,1,0,2,Lazio,4,3,3,79,-1.273074610959827,0.2586320217082599,-0.624689594297075,0.629634834068608,0.010634876560586884,0.42529070511842487
Lazio,74,2023-05-28,18:00,37.0,Sun,Home,W,3.0,2.0,Cremonese,1.9,0.6,64171.0,Ciro Immobile,4-3-3,Antonio Giua,Match Report,2,0,2,Lazio,4,3,3,79,-2.3982390404675815,0.9620491277440627,-0.36581945168561897,0.3518576016813433,0.17803637014787743,0.487389052718038
Lazio,75,2023-06-03,21:00,38.0,Sat,Away,W,2.0,0.0,Empoli,1.6,0.2,11545.0,Ciro Immobile,4-3-3,Luca Massimi,Match Report,2,0,2,Lazio,4,3,3,79,0.1157875211924082,1.644688335828587,-0.014868044941879129,0.04631140631111792,0.12206785535149184,1.1148714986137613
Lazio,76,2023-08-20,20:45,1.0,Sun,Away,L,1.0,2.0,Lecce,1.6,1.4,29081.0,Ciro Immobile,4-3-3,Federico Dionisi,Match Report,2,0,3,Lazio,4,3,3,80,0.8901521372449854,1.8149946115979994,1.2364913468483578,0.08496760013531499,0.9793485909872705,0.8025366056687809
Lazio,77,2023-08-27,20:45,2.0,Sun,Home,L,0.0,1.0,Genoa,1.4,0.6,40000.0,Ciro Immobile,4-3-3,Livio Marinelli,Match Report,4,0,3,Lazio,4,3,3,80,1.6432655705983172,1.5606879482801628,1.0696827881469093,0.7185347328027394,0.20944780830677653,0.19062484179132824
Lazio,78,2023-09-02,20:45,3.0,Sat,Away,W,2.0,1.0,Napoli,0.6,1.3,42000.0,Ciro Immobile,4-3-3,Andrea Colombo,Match Report,2,0,3,Lazio,4,3,3,80,-0.9259239116707044,2.044783671788994,0.7308222327222914,0.37213805287136037,1.2043654873727505,-0.13365061477984627
Lazio,79,2023-09-16,15:00,4.0,Sat,Away,L,1.0,3.0,Juventus,0.6,2.2,40652.0,Ciro Immobile,4-3-3,Fabio Maresca,Match Report,1,0,3,Lazio,4,3,3,80,-1.2687551621430713,-0.731957014500083,-0.5331270712235111,0.7023626289483934,0.2214880082221355,-0.3298750365518456
Lazio,80,2023-09-23,20:45,5.0,Sat,Home,D,1.0,1.0,Monza,1.0,1.2,36000.0,Ciro Immobile,4-3-3,Rosario Abisso,Match Report,2,0,3,Lazio,4,3,3,80,-0.962686767869933,-0.12630949305341746,-0.9778391734667932,-0.08603992930631073,0.0896668289972657,0.5474710240725416
Lazio,81,2023-09-27,20:45,6.0,Wed,Home,W,2.0,0.0,Torino,0.9,0.3,35100.0,Ciro Immobile,4-3-3,Michael Fabbri,Match Report,1,0,3,Lazio,4,3,3,80,-0.8195041803293975,-1.9786361716083058,-1.5357667437569889,-0.47607979827345315,-1.0010613503922972,0.692325298249674
Lazio,82,2023-09-30,18:00,7.0,Sat,Away,L,0.0,2.0,Milan,0.5,2.2,72035.0,Luis Alberto,4-3-3,Davide Massa,Match Report,2,0,3,Lazio,4,3,3,80,-0.8577152659941012,-1.0472870301228634,-1.0256106755404757,-0.42176539626901144,-0.6929281992778964,0.7685628811894173
Lazio,83,2023-10-08,15:00,8.0,Sun,Home,W,3.0,2.0,Atalanta,1.6,1.0,41000.0,Luis Alberto,4-3-3,Daniele Orsato,Match Report,1,0,3,Lazio,4,3,3,80,-1.6894450963204506,-1.3911730823723305,-0.2618817674628081,-1.2176751066565563,-0.48402953801642745,-0.09491963386190116
Lazio,84,2023-10-21,20:45,9.0,Sat,Away,W,2.0,0.0,Sassuolo,2.3,0.5,15597.0,Luis Alberto,4-3-3,Marco Di Bello,Match Report,5,0,3,Lazio,4,3,3,80,-0.26857672893926976,-0.8218758791224441,-0.01104127718978812,-1.2993630796304998,0.4211058390395884,-1.208824974638997
Lazio,85,2023-10-30,20:45,10.0,Mon,Home,W,1.0,0.0,Fiorentina,1.9,0.4,35000.0,Luis Alberto,4-3-3,Matteo Marcenaro,Match Report,3,0,3,Lazio,4,3,3,80,-0.9213180165365056,0.28257577506445725,0.6333658388931201,-1.520754069926409,0.47628250950809664,-0.762765816545375
Lazio,86,2023-11-03,20:45,11.0,Fri,Away,L,0.0,1.0,Bologna,0.5,0.6,24178.0,Luis Alberto,4-3-3,Federico La Penna,Match Report,5,0,3,Lazio,4,3,3,80,-1.0451067471798197,-0.11615013240820211,0.8707779843414812,-0.011868648297346237,0.9447666334446065,-0.8301141264404478
Lazio,87,2023-11-12,18:00,12.0,Sun,Home,D,0.0,0.0,Roma,0.4,0.4,63000.0,Ciro Immobile,4-3-3,Davide Massa,Match Report,3,0,3,Lazio,4,3,3,80,-2.3299715962473724,0.05718522152901168,1.008948562247598,0.44521148590876103,0.3516583121555682,0.04422838554717232
Lazio,88,2023-11-25,15:00,13.0,Sat,Away,L,1.0,2.0,Salernitana,2.0,1.7,16700.0,Ciro Immobile,4-3-3,Alessandro Prontera,Match Report,3,0,3,Lazio,4,3,3,80,-3.4050987596396087,-0.3475730785300382,0.7545786787560416,-0.2934062968505985,-0.5774851721048925,-0.3263769688798015
Lazio,89,2023-12-02,18:00,14.0,Sat,Home,W,1.0,0.0,Cagliari,2.0,0.6,37000.0,Ciro Immobile,4-3-3,Federico Dionisi,Match Report,0,0,3,Lazio,4,3,3,80,-3.972701309060054,-0.02244696630548662,0.03115969965426737,-0.9362175372860926,-1.5387947205750083,0.4545984195427958
Lazio,90,2023-12-09,15:00,15.0,Sat,Away,D,1.0,1.0,Hellas Verona,1.0,1.0,28311.0,Ciro Immobile,4-3-3,Giovanni Ayroldi,Match Report,4,0,3,Lazio,4,3,3,80,-2.808963143137473,0.2253534290650175,1.152997924706068,-0.35766985945138413,-1.1004368903204487,1.0650890987420205
Lazio,91,2023-12-17,20:45,16.0,Sun,Home,L,0.0,2.0,Internazionale,1.5,1.6,59000.0,Ciro Immobile,4-3-3,Fabio Maresca,Match Report,1,1,3,Lazio,4,3,3,80,-1.627335040054405,1.8155584187558693,-0.33451912164004644,0.5468552365174946,-0.16463512113311352,-0.014496483097127026
Lazio,92,2023-12-22,18:30,17.0,Fri,Away,W,2.0,0.0,Empoli,2.3,0.8,8800.0,Ciro Immobile,4-3-3,Matteo Marchetti,Match Report,2,0,3,Lazio,4,3,3,80,-0.895602941123313,2.164237552247034,0.17493198291364054,1.529291085319086,0.026536719087212432,-0.5554249092786092
Lazio,93,2023-12-29,20:45,18.0,Fri,Home,W,3.0,1.0,Frosinone,1.5,1.1,40000.0,Adam Marušić,4-3-3,Ermanno Feliciani,Match Report,3,0,3,Lazio,4,3,3,80,-0.35111226157473224,1.9315325141145134,0.3176639608149774,2.1339170213669756,0.25409084518230135,-1.6060674046897605
Lazio,94,2024-01-07,15:00,19.0,Sun,Away,W,2.0,1.0,Udinese,0.5,0.7,23033.0,Adam Marušić,4-3-3,Juan Sacchi,Match Report,3,0,3,Lazio,4,3,3,80,0.18647967110530603,0.07070226157157943,1.270052130206328,2.5165906451678834,-0.005347517473045671,-0.1342473494648514
Lazio,95,2024-01-14,12:30,20.0,Sun,Home,W,1.0,0.0,Lecce,0.9,1.1,,Luis Alberto,4-3-3,Maria Sole Ferrieri Caputi,Match Report,4,0,3,Lazio,4,3,3,80,1.4177793979308078,-1.5017092857278636,-0.4812749374621553,2.4818206084591634,-0.1573001892553305,-0.23603448220136225
Lecce,0,2022-08-13,20:45,1.0,Sat,Home,L,1.0,2.0,Internazionale,0.7,2.1,25353.0,Morten Hjulmand,4-3-3,Alessandro Prontera,Match Report,4,0,2,Lecce,4,3,3,73,-0.015234885563756382,-1.849568924369126,-0.48246091618923925,3.20534451545596,1.4308852754053187,1.1824489749491485
Lecce,1,2022-08-20,20:45,2.0,Sat,Away,L,0.0,1.0,Sassuolo,0.5,0.6,9219.0,Morten Hjulmand,4-3-3,Andrea Colombo,Match Report,1,0,2,Lecce,4,3,3,73,-2.348654973412994,0.3742019068804497,-2.325854741885216,-0.833017231130206,-0.2680044892550927,-0.5711749447545826
Lecce,2,2022-08-28,20:45,3.0,Sun,Home,D,1.0,1.0,Empoli,0.9,0.4,23941.0,Morten Hjulmand,4-3-3,Alberto Santoro,Match Report,1,0,2,Lecce,4,3,3,73,-1.1819449294883762,-0.7376835087443402,-1.4041578290372259,1.1861636421628767,0.5814403930751125,0.30563701509728264
Lecce,3,2022-08-31,20:45,4.0,Wed,Away,D,1.0,1.0,Napoli,1.1,1.7,37573.0,Morten Hjulmand,4-1-4-1,Matteo Marcenaro,Match Report,4,0,2,Lecce,4,5,1,73,-1.086296519928134,-0.636621381825466,-0.30500973131460285,0.7623690264920876,0.39621104162950366,0.16886749415471236
Lecce,4,2022-09-05,20:45,5.0,Mon,Away,L,0.0,1.0,Torino,0.3,1.1,19087.0,Morten Hjulmand,4-1-4-1,Manuel Volpi,Match Report,1,0,2,Lecce,4,5,1,73,-0.6837253454030924,-0.5157273031613628,-0.5455090768866792,0.8384701214410031,-0.33800183443409815,-0.3121566965228395
Lecce,5,2022-09-11,15:00,6.0,Sun,Home,D,1.0,1.0,Monza,0.9,0.1,23391.0,Morten Hjulmand,4-3-3,Luca Pairetto,Match Report,3,0,2,Lecce,4,3,3,73,-0.45585598463280863,-0.3213090156329144,0.008339911374781728,0.7402030690643471,0.25155922542332937,-0.45143264552498746
Lecce,6,2022-09-16,20:45,7.0,Fri,Away,W,2.0,1.0,Salernitana,1.5,1.2,19488.0,Morten Hjulmand,4-3-3,Daniele Doveri,Match Report,3,0,2,Lecce,4,3,3,73,-0.44229696734102397,-0.019251394500258794,-0.7342319856037448,0.29597683484810544,1.1850797793600085,1.3485755545700178
Lecce,7,2022-10-02,15:00,8.0,Sun,Home,D,1.0,1.0,Cremonese,1.0,1.6,23377.0,Morten Hjulmand,4-1-4-1,Livio Marinelli,Match Report,3,0,2,Lecce,4,5,1,73,-0.781304327039927,-0.1959226608393462,-0.08868401789799892,-1.103785408833358,1.129977185998867,1.484327364042754
Lecce,8,2022-10-09,20:45,9.0,Sun,Away,L,1.0,2.0,Roma,0.3,3.2,64018.0,Morten Hjulmand,4-3-3,Alessandro Prontera,Match Report,1,1,2,Lecce,4,3,3,73,0.13188122080105835,-0.5399506097406898,-1.2374588845564165,-1.5636323528196427,0.05444487242039636,1.8882000689522884
Lecce,9,2022-10-17,20:45,10.0,Mon,Home,D,1.0,1.0,Fiorentina,1.1,0.5,24925.0,Gabriel Strefezza,4-3-3,Luca Massimi,Match Report,5,1,2,Lecce,4,3,3,73,0.3050732241736699,-1.7524779061846467,-1.348143228790671,-0.8271679063095967,-0.10062442327728247,0.18837351973305796
Lecce,10,2022-10-23,15:00,11.0,Sun,Away,L,0.0,2.0,Bologna,0.4,1.8,24206.0,Morten Hjulmand,4-2-3-1,Simone Sozza,Match Report,2,0,2,Lecce,4,2,4,73,0.6274943164366015,-0.978701824491438,-1.8069596454898367,-0.852981110777717,1.6116827069151427,0.20572701850484054
Lecce,11,2022-10-29,18:00,12.0,Sat,Home,L,0.0,1.0,Juventus,0.2,0.6,25860.0,Morten Hjulmand,4-2-3-1,Daniele Chiffi,Match Report,3,0,2,Lecce,4,2,4,73,-0.3002812199273801,-1.3955531857199641,-0.28724918032774394,0.15687015139831406,2.7584117425302956,-0.20798985976312226
Lecce,12,2022-11-04,20:45,13.0,Fri,Away,D,1.0,1.0,Udinese,0.7,1.7,21834.0,Morten Hjulmand,4-3-3,Francesco Fourneau,Match Report,3,0,2,Lecce,4,3,3,73,-0.09377833856500341,-0.09265784508559405,-1.4208237100583578,0.32660435171772956,1.5723937825560041,-0.5568302945185005
Lecce,13,2022-11-09,18:30,14.0,Wed,Home,W,2.0,1.0,Atalanta,1.1,1.5,23797.0,Morten Hjulmand,4-3-3,Gianluca Aureliano,Match Report,1,0,2,Lecce,4,3,3,73,1.7333469818660479,0.14375232903550975,-1.8007309401578122,0.11414938737432141,-0.009348213695183327,0.3454899157614533
Lecce,14,2022-11-12,18:00,15.0,Sat,Away,W,2.0,0.0,Sampdoria,0.6,0.7,20211.0,Morten Hjulmand,4-3-3,Daniele Doveri,Match Report,3,0,2,Lecce,4,3,3,73,3.9995182946727272,0.8192806468523938,-1.3535445045858159,-0.5156024036887502,-1.0421246752511055,0.47409639572102225
Lecce,15,2023-01-04,16:30,16.0,Wed,Home,W,2.0,1.0,Lazio,1.3,0.7,26084.0,Morten Hjulmand,4-3-3,Livio Marinelli,Match Report,3,0,2,Lecce,4,3,3,73,4.897408016444582,0.7848299551531814,-0.04118263220896724,-0.3423885787678274,-0.5939305442882882,0.49606424672072896
Lecce,16,2023-01-08,15:00,17.0,Sun,Away,D,0.0,0.0,Spezia,1.1,0.9,7300.0,Gabriel Strefezza,4-3-3,Daniele Chiffi,Match Report,1,0,2,Lecce,4,3,3,73,3.8662995365317703,0.6169419617894204,1.2168706224488568,-0.09005701218762356,-0.32744466423722673,-0.36192283107541073
Lecce,17,2023-01-14,18:00,18.0,Sat,Home,D,2.0,2.0,Milan,1.4,1.4,25942.0,Morten Hjulmand,4-3-3,Daniele Orsato,Match Report,1,0,2,Lecce,4,3,3,73,2.42656370881324,0.8584936664909076,1.083225677690981,0.5613768945069844,0.5475385006976251,-0.7255091401539772
Lecce,18,2023-01-21,15:00,19.0,Sat,Away,L,0.0,2.0,Hellas Verona,0.8,0.5,19955.0,Morten Hjulmand,4-3-3,Federico La Penna,Match Report,0,0,2,Lecce,4,3,3,73,0.9417691380960994,1.5345389860904837,1.3485401392720306,0.4296651883119865,0.02260247707874602,-0.6050026493647556
Lecce,19,2023-01-27,20:45,20.0,Fri,Home,L,1.0,2.0,Salernitana,1.4,0.9,24446.0,Morten Hjulmand,4-3-3,Davide Massa,Match Report,2,0,2,Lecce,4,3,3,73,-0.4908954028523861,1.8121183859284435,0.923095237927803,-0.11729538564723765,0.33904106641927173,-0.8194601450660807
Lecce,20,2023-02-04,15:00,21.0,Sat,Away,W,2.0,0.0,Cremonese,1.5,0.6,11189.0,Morten Hjulmand,4-3-3,Daniele Orsato,Match Report,2,0,2,Lecce,4,3,3,73,-0.38454031734896343,1.6728406019109856,1.2579977741623138,-1.5642609803130167,-0.16587832056442098,-0.4365742685093434
Lecce,21,2023-02-11,18:00,22.0,Sat,Home,D,1.0,1.0,Roma,0.3,1.7,25200.0,Morten Hjulmand,4-3-3,Gianluca Aureliano,Match Report,4,0,2,Lecce,4,3,3,73,0.2847201303787868,0.8845297707129229,1.3275489519893415,-2.067437029344622,1.3469468117504344,-0.4384386335138989
Lecce,22,2023-02-19,12:30,23.0,Sun,Away,W,2.0,1.0,Atalanta,0.4,1.5,19435.0,Morten Hjulmand,4-3-3,Marco Piccinini,Match Report,3,0,2,Lecce,4,3,3,73,1.0664207678050805,0.39326296485564294,0.9620289495258048,-0.5247242940037581,1.3041301077696035,-0.925300457463404
Lecce,23,2023-02-25,20:45,24.0,Sat,Home,L,0.0,1.0,Sassuolo,1.2,1.1,23760.0,Morten Hjulmand,4-3-3,Niccolò Baroni,Match Report,2,0,2,Lecce,4,3,3,73,2.824305394385455,-1.202490119407656,-0.07562778329454085,0.705587510010596,1.5947559203655988,-0.4892501768029155
Lecce,24,2023-03-05,18:00,25.0,Sun,Away,L,0.0,2.0,Internazionale,0.6,0.8,75033.0,Morten Hjulmand,4-3-3,Gianluca Manganiello,Match Report,0,0,2,Lecce,4,3,3,73,2.4520681795020596,0.20519451441312098,-0.8261937199520937,0.9709841227682023,0.2248263508047827,-0.5270029849097627
Lecce,25,2023-03-12,12:30,26.0,Sun,Home,L,0.0,2.0,Torino,0.5,0.1,24413.0,Morten Hjulmand,4-3-3,Juan Sacchi,Match Report,3,0,2,Lecce,4,3,3,73,1.6335410566392294,0.6534212277241696,-1.2885357224251068,0.13898293990079047,-0.8279999755135765,0.21809752480253217
Lecce,26,2023-03-19,15:00,27.0,Sun,Away,L,0.0,1.0,Fiorentina,0.5,1.2,34604.0,Morten Hjulmand,4-3-3,Rosario Abisso,Match Report,3,0,2,Lecce,4,3,3,73,-1.4347352830219047,2.8826251142023547,-1.7041921869109464,-0.07979336964491136,-1.7311382663069645,1.0890266712880177
Lecce,27,2023-04-03,18:30,28.0,Mon,Away,L,0.0,1.0,Empoli,0.2,1.7,8844.0,Morten Hjulmand,4-3-3,Michael Fabbri,Match Report,2,0,2,Lecce,4,3,3,73,-1.3032253996516474,2.3882401171956835,-1.4450667136175894,-0.17483197106364748,-0.30166633116393415,1.3097266973183541
Lecce,28,2023-04-07,19:00,29.0,Fri,Home,L,1.0,2.0,Napoli,1.1,1.1,25799.0,Morten Hjulmand,4-3-3,Gianluca Manganiello,Match Report,2,0,2,Lecce,4,3,3,73,-0.565207503308462,2.2725448449160877,-2.0467235826376484,-0.0631704256915661,-0.5780881914480109,0.16603145691570756
Lecce,29,2023-04-16,12:30,30.0,Sun,Home,D,1.0,1.0,Sampdoria,2.6,0.6,22471.0,Morten Hjulmand,4-1-4-1,Maurizio Mariani,Match Report,1,0,2,Lecce,4,5,1,73,0.4320635648566247,1.8891141075447235,-1.0966163387244858,0.05903709957421147,0.44445476728486283,-0.6541240071855687
Lecce,30,2023-04-23,18:00,31.0,Sun,Away,L,0.0,2.0,Milan,1.2,0.8,72614.0,Morten Hjulmand,4-3-3,Daniele Chiffi,Match Report,0,0,2,Lecce,4,3,3,73,-0.25116846654970687,2.153533614355264,1.343605305863051,0.35250883354631213,-0.7845932220196592,0.7643688731232617
Lecce,31,2023-04-28,18:30,32.0,Fri,Home,W,1.0,0.0,Udinese,2.0,0.7,23069.0,Morten Hjulmand,4-3-3,Matteo Marchetti,Match Report,4,0,2,Lecce,4,3,3,73,-1.1876882404455595,2.3571761917505127,2.9952221511673334,0.46510030514263817,1.1718969141815487,1.4843620572925962
Lecce,32,2023-05-03,18:00,33.0,Wed,Away,L,1.0,2.0,Juventus,1.7,1.8,33757.0,Morten Hjulmand,4-3-3,Francesco Fourneau,Match Report,2,0,2,Lecce,4,3,3,73,-1.3086203805102963,2.370644259124392,2.3961732026541576,1.4625776050004013,0.7392855071833505,0.5261981349970116
Lecce,33,2023-05-07,20:45,34.0,Sun,Home,L,0.0,1.0,Hellas Verona,0.8,0.8,24768.0,Morten Hjulmand,4-3-3,Davide Massa,Match Report,2,0,2,Lecce,4,3,3,73,-1.6757692425727668,1.1176005382832106,0.4177670562034176,0.7248248394887495,0.917782443066779,-0.8359461360080871
